#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
OV|INDI||ENZ|9.8647|-85.502197|74.0|0.0|0.0|-90.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2018-01-30T00:00:00.0000|
OV|INDI||HHE|9.8647|-85.502197|74.0|0.0|90.0|0.0|Streckeisen STS-2 G2/Reftek 130 Datalogger|9.38318E8|0.4|M/S|100.0|2012-10-10T00:00:00.0000|
OV|INDI||HHN|9.8647|-85.502197|74.0|0.0|0.0|0.0|Streckeisen STS-2 G2/Reftek 130 Datalogger|9.38318E8|0.4|M/S|100.0|2012-10-10T00:00:00.0000|
OV|INDI||HHZ|9.8647|-85.502197|74.0|0.0|0.0|-90.0|Streckeisen STS-2 G2/Reftek 130 Datalogger|9.38318E8|0.4|M/S|100.0|2012-10-10T00:00:00.0000|
OV|INDI||HNE|9.8647|-85.502197|74.0|0.0|90.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2015-10-21T18:30:00.0000|2018-01-29T23:59:00.0000
OV|INDI||HNN|9.8647|-85.502197|74.0|0.0|0.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2015-10-21T18:30:00.0000|2018-01-29T23:59:00.0000
OV|INDI||HNZ|9.8647|-85.502197|74.0|0.0|0.0|-90.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2015-10-21T18:30:00.0000|2018-01-29T23:59:00.0000
OV|INDI||LOG|9.8665|-85.502197|74.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2000-01-01T00:00:00.0000|
OV|IRZ2||EHZ|9.9688|-83.897499|2950.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|2011-01-01T23:59:59.0000
OV|JACO||BHE|9.6624|-84.6595|85.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50877E9|0.2|M/S|20.0|2011-02-18T00:00:00.0000|
OV|JACO||BHN|9.6624|-84.6595|85.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50877E9|0.2|M/S|20.0|2011-02-18T00:00:00.0000|
OV|JACO||BHZ|9.6624|-84.6595|85.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50877E9|0.2|M/S|20.0|2011-02-18T00:00:00.0000|
OV|JACO||HHE|9.6624|-84.6595|85.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.51042E9|0.4|M/S|100.0|2011-02-18T00:00:00.0000|
OV|JACO||HHN|9.6624|-84.6595|85.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.51042E9|0.4|M/S|100.0|2011-02-18T00:00:00.0000|
OV|JACO||HHZ|9.6624|-84.6595|85.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.51042E9|0.4|M/S|100.0|2011-02-18T00:00:00.0000|
OV|JACO||HNE|9.6624|-84.6595|85.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2011-02-18T00:00:00.0000|
OV|JACO||HNN|9.6624|-84.6595|85.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2011-02-18T00:00:00.0000|
OV|JACO||HNZ|9.6624|-84.6595|85.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2011-02-18T00:00:00.0000|
OV|JACO||LCE|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2011-02-18T00:00:00.0000|
OV|JACO||LCQ|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2011-02-18T00:00:00.0000|
OV|JACO||LHE|9.6624|-84.6595|85.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50081E9|0.03|M/S|1.0|2011-02-18T00:00:00.0000|
OV|JACO||LHN|9.6624|-84.6595|85.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50081E9|0.03|M/S|1.0|2011-02-18T00:00:00.0000|
OV|JACO||LHZ|9.6624|-84.6595|85.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330HR Linear Phase|2.50081E9|0.03|M/S|1.0|2011-02-18T00:00:00.0000|
OV|JACO||VCO|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VEA|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VEC|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VEP|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VKI|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VMU|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VMV|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VMW|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2011-02-18T00:00:00.0000|
OV|JACO||VPB|9.6624|-84.6595|85.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2011-02-18T00:00:00.0000|
OV|JUD3||EHZ|10.1686|-85.538803|665.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|
OV|JUDI||HHE|10.1659|-85.538803|702.0|0.0|90.0|0.0|Guralp CMG3ESP_120sec/Reftek 130 Datalogger|1.27688E9|0.3|M/S|100.0|2012-10-08T00:00:00.0000|
OV|JUDI||HHN|10.1659|-85.538803|702.0|0.0|0.0|0.0|Guralp CMG3ESP_120sec/Reftek 130 Datalogger|1.27306E9|0.3|M/S|100.0|2012-10-08T00:00:00.0000|
OV|JUDI||HHZ|10.1659|-85.538803|702.0|0.0|0.0|-90.0|Guralp CMG3ESP_120sec/Reftek 130 Datalogger|1.26886E9|0.3|M/S|100.0|2012-10-08T00:00:00.0000|
OV|JUDI||LOG|10.1659|-85.538803|702.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-10-08T00:00:00.0000|
OV|LAFE||BHE|9.8072|-84.910301|69.0|0.0|90.0|0.0|lo UNA OVSICORI-UNA|1.48619E9|0.5|M/S|50.0|2000-01-01T00:00:00.0000|2012-10-09T23:59:59.0000
OV|LAFE||BHN|9.8072|-84.910301|69.0|0.0|0.0|0.0|lo UNA OVSICORI-UNA|1.52116E9|0.5|M/S|50.0|2000-01-01T00:00:00.0000|2012-10-09T23:59:59.0000
OV|LAFE||BHZ|9.8072|-84.910301|69.0|0.0|0.0|-90.0|lo UNA OVSICORI-UNA|1.50243E9|0.5|M/S|50.0|2000-01-01T00:00:00.0000|2012-10-09T23:59:59.0000
OV|LAFE||ENE|9.807095|-84.960281|77.8|0.0|90.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2018-01-30T00:00:00.0000|
OV|LAFE||ENN|9.807095|-84.960281|77.8|0.0|0.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2018-01-30T00:00:00.0000|
OV|LAFE||ENZ|9.807095|-84.960281|77.8|0.0|0.0|-90.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2018-01-30T00:00:00.0000|
OV|LAFE||HHE|9.8072|-84.910301|69.0|0.0|90.0|0.0|lo UNA OVSICORI-UNA|1.48892E9|0.7|M/S|100.0|2000-01-01T00:00:00.0000|2015-10-22T21:29:59.0000
OV|LAFE||HHE|9.807095|-84.960281|77.8|0.0|90.0|0.0|CMG-6T, 30s-100Hz, 2400 V/m/s-RT130, gain 1, 100 s|1.37831E9|0.05|M/S|100.0|2015-10-22T21:30:00.0000|
OV|LAFE||HHN|9.8072|-84.910301|69.0|0.0|0.0|0.0|lo UNA OVSICORI-UNA|1.52396E9|0.7|M/S|100.0|2000-01-01T00:00:00.0000|2015-10-22T21:29:59.0000
OV|LAFE||HHN|9.807095|-84.960281|77.8|0.0|0.0|0.0|CMG-6T, 30s-100Hz, 2400 V/m/s-RT130, gain 1, 100 s|1.37831E9|0.05|M/S|100.0|2015-10-22T21:30:00.0000|
OV|LAFE||HHZ|9.8072|-84.910301|69.0|0.0|0.0|-90.0|lo UNA OVSICORI-UNA|1.50519E9|0.7|M/S|100.0|2000-01-01T00:00:00.0000|2015-10-22T21:29:59.0000
OV|LAFE||HHZ|9.807095|-84.960281|77.8|0.0|0.0|-90.0|CMG-6T, 30s-100Hz, 2400 V/m/s-RT130, gain 1, 100 s|1.37831E9|0.05|M/S|100.0|2015-10-22T21:30:00.0000|
OV|LAFE||HNE|9.8072|-84.910301|69.0|0.0|90.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2015-10-22T21:30:00.0000|2018-01-29T23:00:00.0000
OV|LAFE||HNN|9.8072|-84.910301|69.0|0.0|0.0|0.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2015-10-22T21:30:00.0000|2018-01-29T23:00:00.0000
OV|LAFE||HNZ|9.8072|-84.910301|69.0|0.0|0.0|-90.0|RT147, DC to >150 Hz, +/-4g clip level, +/-10V ful|5132270.0|0.05|M/S**2|100.0|2015-10-22T21:30:00.0000|2018-01-29T23:00:00.0000
OV|LAFE||LOG|9.8072|-84.910301|69.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2000-01-01T00:00:00.0000|2012-10-09T23:59:59.0000
OV|LAR||EHZ|9.7085|-84.012299|2040.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|
OV|LEPA||EHE|9.9453|-85.031197|17.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|1.83465E7|8.0|M/S|100.0|2015-04-08T00:00:00.0000|
OV|LEPA||EHN|9.9453|-85.031197|17.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|1.83465E7|8.0|M/S|100.0|2015-04-08T00:00:00.0000|
OV|LEPA||EHZ|9.9453|-85.031197|17.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|1.83465E7|8.0|M/S|100.0|2015-04-08T00:00:00.0000|
OV|LEPA||LOG|9.9453|-85.031197|17.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-04-08T00:00:00.0000|
OV|LIBE||HNE|10.6168|-85.418602|140.0|0.0|90.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.03|M/S**2|200.0|2011-10-18T00:00:00.0000|
OV|LIBE||HNN|10.6168|-85.418602|140.0|0.0|0.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.03|M/S**2|200.0|2011-10-18T00:00:00.0000|
OV|LIBE||HNZ|10.6168|-85.418602|140.0|0.0|0.0|-90.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.03|M/S**2|200.0|2011-10-18T00:00:00.0000|
OV|LIBE||LOG|10.6168|-85.418602|140.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2011-10-18T00:00:00.0000|
OV|LORE||EHZ|10.0432|-83.726898|2430.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|
OV|MANS||ENE|10.0948|-85.3812|108.0|0.0|90.0|0.0|DC|160388.0|0.05|m/s**2|100.0|2018-01-30T00:00:00.0000|
OV|MANS||ENN|10.0948|-85.3812|108.0|0.0|0.0|0.0|DC|160388.0|0.05|m/s**2|100.0|2018-01-30T00:00:00.0000|
OV|MANS||ENZ|10.0948|-85.3812|108.0|0.0|0.0|-90.0|DC|160388.0|0.05|m/s**2|100.0|2018-01-30T00:00:00.0000|
OV|MANS||HHE|10.0948|-85.3812|108.0|0.0|90.0|0.0|60sec/Reftek|3.83858E9|0.5|m/s|100.0|2012-11-30T00:00:00.0000|2016-08-17T23:59:59.0000
OV|MANS||HHN|10.0948|-85.3812|108.0|0.0|0.0|0.0|60sec/Reftek|3.83095E9|0.5|m/s|100.0|2012-11-30T00:00:00.0000|2016-08-17T23:59:59.0000
OV|MANS||HHZ|10.0948|-85.3812|108.0|0.0|0.0|-90.0|60sec/Reftek|3.79912E9|0.5|m/s|100.0|2012-11-30T00:00:00.0000|2016-08-17T23:59:59.0000
OV|MANS||HNE|10.0948|-85.3812|108.0|0.0|90.0|0.0|DC|160388.0|0.05|m/s**2|100.0|2016-08-19T00:00:00.0000|2018-01-29T23:59:59.9999
OV|MANS||HNN|10.0948|-85.3812|108.0|0.0|0.0|0.0|DC|160388.0|0.05|m/s**2|100.0|2016-08-19T00:00:00.0000|2018-01-29T23:59:59.9999
OV|MANS||HNZ|10.0948|-85.3812|108.0|0.0|0.0|-90.0|DC|160388.0|0.05|m/s**2|100.0|2016-08-19T00:00:00.0000|2018-01-29T23:59:59.9999
OV|MRVA||HHE|9.824|-83.442497|1202.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-10-01T00:00:00.0000|
OV|MRVA||HHN|9.824|-83.442497|1202.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-10-01T00:00:00.0000|
OV|MRVA||HHZ|9.824|-83.442497|1202.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-10-01T00:00:00.0000|
OV|MURC||HHE|10.9009|-85.730103|52.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Reftek 130 Datalogger|1.51144E9|0.7|M/S|100.0|2012-01-01T00:00:00.0000|
OV|MURC||HHN|10.9009|-85.730103|52.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Reftek 130 Datalogger|1.50519E9|0.7|M/S|100.0|2012-01-01T00:00:00.0000|
OV|MURC||HHZ|10.9009|-85.730103|52.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Reftek 130 Datalogger|1.49893E9|0.7|M/S|100.0|2012-01-01T00:00:00.0000|
OV|MURC||LOG|10.9009|-85.730103|52.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-01-01T00:00:00.0000|
OV|NARJ||HHE|9.972|-85.543701|576.0|0.0|90.0|0.0|Guralp CMG6TD Sensor/Reftek 130 Datalogger|1.49393E9|0.7|M/S|100.0|2012-01-01T00:00:00.0000|
OV|NARJ||HHN|9.972|-85.543701|576.0|0.0|0.0|0.0|Guralp CMG6TD Sensor/Reftek 130 Datalogger|1.50018E9|0.7|M/S|100.0|2012-01-01T00:00:00.0000|
OV|NARJ||HHZ|9.972|-85.543701|576.0|0.0|0.0|-90.0|Guralp CMG6TD Sensor/Reftek 130 Datalogger|1.49143E9|0.7|M/S|100.0|2012-01-01T00:00:00.0000|
OV|NARJ||LOG|9.972|-85.543701|576.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-01-01T00:00:00.0000|
OV|NICO||HNE|10.1345|-85.446999|148.0|0.0|90.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.03|M/S**2|200.0|2010-07-30T00:00:00.0000|
OV|NICO||HNN|10.1345|-85.446999|148.0|0.0|0.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.03|M/S**2|200.0|2010-07-30T00:00:00.0000|
OV|NICO||HNZ|10.1345|-85.446999|148.0|0.0|0.0|-90.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.03|M/S**2|200.0|2010-07-30T00:00:00.0000|
OV|NICO||LOG|10.1345|-85.446999|148.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2010-07-30T00:00:00.0000|
OV|OCHAL||BHE|9.0976|-83.645599|137.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2016-02-01T00:00:00.0000|
OV|OCHAL||BHN|9.0976|-83.645599|137.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2016-02-01T00:00:00.0000|
OV|OCHAL||BHZ|9.0976|-83.645599|137.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2016-02-01T00:00:00.0000|
OV|OCHAL||HHE|9.0976|-83.645599|137.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2016-02-01T00:00:00.0000|
OV|OCHAL||HHN|9.0976|-83.645599|137.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2016-02-01T00:00:00.0000|
OV|OCHAL||HHZ|9.0976|-83.645599|137.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2016-02-01T00:00:00.0000|
OV|OCHAL||HNE|9.0976|-83.645599|137.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2016-02-01T00:00:00.0000|
OV|OCHAL||HNN|9.0976|-83.645599|137.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2016-02-01T00:00:00.0000|
OV|OCHAL||HNZ|9.0976|-83.645599|137.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2016-02-01T00:00:00.0000|
OV|OCHAL||LCE|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2016-02-01T00:00:00.0000|
OV|OCHAL||LCQ|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2016-02-01T00:00:00.0000|
OV|OCHAL||LHE|9.0976|-83.645599|137.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2016-02-01T00:00:00.0000|
OV|OCHAL||LHN|9.0976|-83.645599|137.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2016-02-01T00:00:00.0000|
OV|OCHAL||LHZ|9.0976|-83.645599|137.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2016-02-01T00:00:00.0000|
OV|OCHAL||VCO|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VEA|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VEC|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VEP|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VKI|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VMU|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VMV|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VMW|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2016-02-01T00:00:00.0000|
OV|OCHAL||VPB|9.0976|-83.645599|137.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2016-02-01T00:00:00.0000|
OV|OCM||BHE|9.8941|-83.962303|1607.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2015-04-24T12:00:00.0000|
OV|OCM||BHN|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2015-04-24T12:00:00.0000|
OV|OCM||BHZ|9.8941|-83.962303|1607.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2015-04-24T12:00:00.0000|
OV|OCM||HHE|9.8941|-83.962303|1607.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-08-04T00:00:00.0000|
OV|OCM||HHN|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-08-04T00:00:00.0000|
OV|OCM||HHZ|9.8941|-83.962303|1607.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-08-04T00:00:00.0000|
OV|OCM||HNE|9.8941|-83.962303|1607.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2015-04-24T12:00:00.0000|
OV|OCM||HNN|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2015-04-24T12:00:00.0000|
OV|OCM||HNZ|9.8941|-83.962303|1607.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2015-04-24T12:00:00.0000|
OV|OCM||LCE|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2015-04-24T12:00:00.0000|
OV|OCM||LCQ|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2015-04-24T12:00:00.0000|
OV|OCM||LHE|9.8941|-83.962303|1607.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2015-04-24T12:00:00.0000|
OV|OCM||LHN|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2015-04-24T12:00:00.0000|
OV|OCM||LHZ|9.8941|-83.962303|1607.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2015-04-24T12:00:00.0000|
OV|OCM||VCO|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VEA|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VEC|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VEP|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VKI|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VMU|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VMV|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VMW|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2015-04-24T12:00:00.0000|
OV|OCM||VPB|9.8941|-83.962303|1607.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2015-04-24T12:00:00.0000|
OV|ORTG||BHE|10.3623|-85.459|760.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-08-04T00:00:00.0000|
OV|ORTG||BHN|10.3623|-85.459|760.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-08-04T00:00:00.0000|
OV|ORTG||BHZ|10.3623|-85.459|760.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-08-04T00:00:00.0000|
OV|ORTG||HHE|10.3623|-85.459|760.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-08-04T00:00:00.0000|
OV|ORTG||HHN|10.3623|-85.459|760.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-08-04T00:00:00.0000|
